"ChEMBL ID";"Name";"Synonyms";"Type";"Max Phase";"Molecular Weight";"Targets";"Bioactivities";"AlogP";"Polar Surface Area";"HBA";"HBD";"#RO5 Violations";"#Rotatable Bonds";"Passes Ro3";"QED Weighted";"CX Acidic pKa";"CX Basic pKa";"CX LogP";"CX LogD";"Aromatic Rings";"Structure Type";"Inorganic Flag";"Heavy Atoms";"HBA (Lipinski)";"HBD (Lipinski)";"#RO5 Violations (Lipinski)";"Molecular Weight (Monoisotopic)";"Np Likeness Score";"Molecular Species";"Molecular Formula";"Smiles";"Inchi Key"
"CHEMBL716";"QUETIAPINE";"ATROLAK XL|BIQUELLE XL|BRANCICO XL|EBESQUE XL|MINTRELEQ XL|NORSIC|NSC-758918|PSYQUET XL|QUETIAPINE|QUETIAPINE EXTENDED RELEASE|Quetiapine|SEOTIAPIM XL|SEROQUEL|SEROQUEL XL|SONDATE XL|TENPROLIDE XL|ZALURON XL";"Small molecule";"4.0";"383.52";"156";"773";"2.86";"48.30";"6";"1";"0";"5";"N";"0.80";"None";"7.06";"2.81";"2.64";"2";"MOL";"0";"27";"5";"1";"0";"383.1667";"-0.87";"NEUTRAL";"C21H25N3O2S";"OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1";"URKOMYMAXPYINW-UHFFFAOYSA-N"
"CHEMBL660";"AMANTADINE";"AMANTADINE|AMANTIDINE|Amantadine|NSC-341865|Symadine|Symmetrel|TCMDC-125869";"Small molecule";"4.0";"151.25";"182";"1378";"1.91";"26.02";"1";"1";"0";"0";"Y";"0.56";"None";"10.71";"1.47";"-1.38";"0";"MOL";"0";"11";"1";"2";"0";"151.1361";"0.55";"BASE";"C10H17N";"NC12CC3CC(CC(C3)C1)C2";"DKNWSYNQZKUICI-UHFFFAOYSA-N"
"CHEMBL659";"GALANTAMINE";"(-)-GALANTAMINE|(-)-GALANTHAMINE|ACUMOR XL|CONSION XL|ELMINO XL|GALANTAMINE|GALANTHAMINE|GALSYA XL|GALZEMIC XL|GATALIN XL|GAZYLAN XL|Galantamine|LOTPROSIN XL|LUVENTA XL|NSC-100058|REMINYL XL|Razadyne|Reminyl|ZEEBRAL XL";"Small molecule";"4.0";"287.36";"165";"1429";"1.85";"41.93";"4";"1";"0";"1";"N";"0.80";"None";"8.58";"1.16";"-0.04";"1";"MOL";"0";"21";"4";"1";"0";"287.1521";"2.11";"BASE";"C17H21NO3";"COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2";"ASUTZQLVASHGKV-JDFRZJQESA-N"
"CHEMBL1450";"ATOVAQUONE";"566C|566C80|ATOVAQUONE|Mepron|NSC-759582|WELLVONE";"Small molecule";"4.0";"366.84";"49";"490";"5.51";"54.37";"3";"1";"1";"2";"N";"0.76";"5.73";"None";"5.00";"3.33";"2";"MOL";"0";"26";"3";"1";"1";"366.1023";"0.20";"ACID";"C22H19ClO3";"O=C1C(O)=C([C@H]2CC[C@H](c3ccc(Cl)cc3)CC2)C(=O)c2ccccc21";"KUCQYCKVKVOKAY-CTYIDZIISA-N"
"CHEMBL245807";"OXYPHENISATINE";"ISAPHEN|NSC-59814|OXYPHENISATIN|OXYPHENISATINE";"Small molecule";"4.0";"317.34";"14";"46";"3.38";"69.56";"3";"3";"0";"2";"N";"0.68";"9.18";"None";"3.83";"3.82";"3";"MOL";"0";"24";"4";"3";"0";"317.1052";"0.16";"NEUTRAL";"C20H15NO3";"O=C1Nc2ccccc2C1(c1ccc(O)cc1)c1ccc(O)cc1";"SJDACOMXKWHBOW-UHFFFAOYSA-N"
"CHEMBL710";"FINASTERIDE";"AINDEEM|FINASTERIDE|MK-906|NSC-741485|NSC-759318|PROSTIDE|Propecia|Proscar";"Small molecule";"4.0";"372.55";"160";"1182";"3.81";"58.20";"2";"2";"0";"1";"N";"0.74";"None";"0.33";"3.07";"3.07";"0";"MOL";"0";"27";"4";"2";"0";"372.2777";"1.84";"NEUTRAL";"C23H36N2O2";"CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C";"DBEPLOCGEIEOCV-WSBQPABSSA-N"
"CHEMBL193";"NIFEDIPINE";"ADALAT A.R.|ADALAT CC|ADALAT IC|ADALAT LA 20|ADALAT LA 30|ADALAT LA 60|ADALAT RET|ADALATE LP|ADANIF XL|ADIPINE MR 10|ADIPINE MR 20|ADIPINE XL|AFEDITAB CR|ANGIOPINE 10|ANGIOPINE 40 LA|ANGIOPINE 5|ANGIOPINE MR 10|ANGIOPINE MR 20|Adalat|BAY A 1040|BAY-A-1040|CALANIF|CALCHAN MR 10|CALCHAN MR 20|CALCILAT|CARDILATE MR|CORACTEN|CORACTEN SR|CORACTEN XL|CORODAY MR|FORTIPINE LA40|GENALAT 10 RET|GENALAT 20 RET|HYPOLAR RET 10|HYPOLAR RET 20|HYPOLAR XL 30|KENTIPINE|KENTIPINE MR 10|KENTIPINE MR 20|NEOZIPINE XL|NIFE-WOLFF|NIFEDIPINE|NIFEDIPINE HYDROCHLORIDE|NIFEDIPINE SLOW RELEASE|NIFEDIPINUM|NIFEDIPRESS MR 10|NIFEDIPRESS MR 20|NIFEDOTARD 20 MR|NIFELEASE|NIFENSAR XL|NIFOPRESS MR|NIFOPRESS RET|NIMODREL MR 10|NIMODREL MR 20|NIMODREL XL|NIVATEN RET|NSC-757242|PROCARDIA XL|Procardia|SLOFEDIPINE XL 30|SLOFEDIPINE XL 60|TENSIPINE MR 10|TENSIPINE MR 20|UNIPINE XL|VALNI 20 RET|VALNI XL|VASAD";"Small molecule";"4.0";"346.34";"287";"3198";"2.18";"107.77";"7";"1";"0";"4";"N";"0.51";"None";"None";"1.82";"1.82";"1";"MOL";"0";"25";"8";"1";"0";"346.1165";"-0.72";"NEUTRAL";"C17H18N2O6";"COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-]";"HYIMSNHJOBLJNT-UHFFFAOYSA-N"
"CHEMBL2103867";"PLECANATIDE";"GUANILIB|PLECANATIDE|SP-304|SP-304 (SYNERGY)|TRULANCE";"Protein";"4.0";"1681.91";"2";"6";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"BOTH";"0";"None";"None";"None";"None";"1680.6252";"None";"None";"C65H104N18O26S4";"CC(C)C[C@H](NC(=O)[C@@H]1CSSC[C@@H]2NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](N)CC(N)=O)CSSC[C@H](NC(=O)[C@H](C)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](C(C)C)NC2=O)C(=O)N[C@@H]([C@@H](C)O)C(=O)NCC(=O)N1)C(=O)O";"NSPHQWLKCGGCQR-DLJDZFDSSA-N"
"CHEMBL1237055";"HYDROMORPHONE HYDROCHLORIDE";"DIHYDROMORPHINONE HYDROCHLORIDE|DILAUDID-HP|Dilaudid|EXALGO|HYDROMORPHONE HCL|HYDROMORPHONE HYDROCHLORIDE|HYDROMORPHONE HYDROCHLORIDE CII|Hydromorphone Hydrochloride|NSC-117862|PALLADONE|PALLADONE-SR";"Small molecule";"4.0";"321.80";"2";"10";"1.63";"49.77";"4";"1";"0";"0";"N";"0.79";"10.11";"8.59";"1.62";"0.58";"1";"MOL";"0";"21";"4";"1";"0";"285.1365";"2.07";"BASE";"C17H20ClNO3";"CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5.Cl";"XHILEZUETWRSHC-NRGUFEMZSA-N"
"CHEMBL135400";"ZOPICLONE";"AMOBAN|IMOVANE|NSC-758463|RP 27267|RP-27267|ZILEZE 3.75|ZILEZE 7.5|ZIMOVANE|ZIMOVANE LS|ZOPICLONE";"Small molecule";"4.0";"388.82";"38";"562";"1.57";"91.76";"7";"0";"0";"2";"N";"0.77";"8.04";"6.86";"0.52";"0.59";"2";"MOL";"0";"27";"9";"0";"0";"388.1051";"-0.99";"NEUTRAL";"C17H17ClN6O3";"CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1";"GBBSUAFBMRNDJC-UHFFFAOYSA-N"
"CHEMBL953";"ENTACAPONE";"COMTESS|Comtan|ENTACAPONE|ENTACAPONE ORION|ENTACAPONE TEVA|OR-611";"Small molecule";"4.0";"305.29";"49";"224";"1.78";"127.70";"6";"2";"0";"5";"N";"0.28";"6.09";"None";"1.63";"0.38";"1";"MOL";"0";"22";"8";"2";"0";"305.1012";"-0.89";"ACID";"C14H15N3O5";"CCN(CC)C(=O)/C(C#N)=C/c1cc(O)c(O)c([N+](=O)[O-])c1";"JRURYQJSLYLRLN-BJMVGYQFSA-N"
"CHEMBL181";"DIAZOXIDE";"DIAZOXIDE|DIAZOXIDUM|EUDEMINE|EUDEMINE INJECTION|Eudimine|HYPERSTAT|HYPERTONALUM|Mutabase|NSC-64198|NSC-76130|Proglycem|SCH 6783|SCH-6783|SRG 95213|SRG-95213";"Small molecule";"4.0";"230.68";"177";"611";"1.68";"58.53";"3";"1";"0";"0";"Y";"0.74";"6.66";"0.92";"1.13";"0.53";"1";"MOL";"0";"14";"4";"1";"0";"229.9917";"-1.38";"NEUTRAL";"C8H7ClN2O2S";"CC1=Nc2ccc(Cl)cc2S(=O)(=O)N1";"GDLBFKVLRPITMI-UHFFFAOYSA-N"
"CHEMBL692";"GLYCERIN";"E-422|E422|FEMA NO. 2525|GLYCERIN|GLYCERIN,ANHYDROUS|GLYCERINUM|GLYCEROL|GLYCEROL 85%|GLYCEROLUM|GLYCOGELATIN|Glycerin|Glycerol|INS NO.422|INS-422|KEYBELLS|M 314429|MONOCTANOIN COMPONENT D|Monoctanoin Component D|NIROLEX|NSC-9230|Ophthalgan|Optim|Osmoglyn|PZN 7474853|SENOKOT DIRECT RELIEF|TIXYLIX BABY|TIXYLIX TODDLER|TRYHYDROXYPROPANE|WATERHOUSE";"Small molecule";"4.0";"92.09";"16";"22";"-1.67";"60.69";"3";"3";"0";"2";"N";"0.38";"13.61";"None";"-1.84";"-1.84";"0";"MOL";"0";"6";"3";"3";"0";"92.0473";"1.06";"NEUTRAL";"C3H8O3";"OCC(O)CO";"PEDCQBHIVMGVHV-UHFFFAOYSA-N"
"CHEMBL1561";"MIGLITOL";"BAY M 1099|BAY-M-1099|Diastabol|Glyset|MIGLITOL|NSC-758702";"Small molecule";"4.0";"207.23";"44";"181";"-3.26";"104.39";"6";"5";"0";"3";"N";"0.33";"12.90";"7.60";"-3.19";"-3.60";"0";"MOL";"0";"14";"6";"5";"0";"207.1107";"1.65";"NEUTRAL";"C8H17NO5";"OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO";"IBAQFPQHRJAVAV-ULAWRXDQSA-N"
"CHEMBL773";"GLYCINE";"AMINOACETIC ACID|FEMA NO. 3287|GLYCINE|GLYCOCOLL|Glycine|Glycolixir|NSC-25936";"Small molecule";"4.0";"75.07";"142";"590";"-0.97";"63.32";"2";"2";"0";"1";"N";"0.42";"2.31";"9.24";"-3.41";"-3.42";"0";"MOL";"0";"5";"3";"3";"0";"75.0320";"0.45";"ZWITTERION";"C2H5NO2";"NCC(=O)O";"DHMQDGOQFOQNFH-UHFFFAOYSA-N"
"CHEMBL38827";"LUMEFANTRINE";"BENFLUMELOL|BENFLUMETOL|CPG-56695|DL-BENFLUMELOL|GNF-PF-1971|LUMEFANTRINE|LUMEFANTRINUM";"Small molecule";"4.0";"528.95";"17";"131";"9.15";"23.47";"2";"1";"2";"10";"N";"0.22";"None";"9.78";"9.19";"6.84";"3";"MOL";"0";"35";"2";"1";"2";"527.1549";"-0.60";"BASE";"C30H32Cl3NO";"CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1";"DYLGFOYVTXJFJP-MYYYXRDXSA-N"
"CHEMBL580";"LORAZEPAM";"ABBLORAZ|Ativan|LORAZ|LORAZEPAM|LORAZEPAM CIV|LORAZEPAM INTENSOL|LORAZEPAM PRESERVATIVE FREE|LOREEV XR|NSC-289758|TEMESTA|WY-4036";"Small molecule";"4.0";"321.16";"154";"1043";"3.10";"61.69";"3";"2";"0";"1";"N";"0.85";"10.61";"None";"3.53";"3.53";"2";"MOL";"0";"21";"4";"2";"0";"320.0119";"-0.37";"NEUTRAL";"C15H10Cl2N2O2";"O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O";"DIWRORZWFLOCLC-UHFFFAOYSA-N"
"CHEMBL1357648";"AMODIAQUINE HYDROCHLORIDE";"AMODIAQUINE HCL|AMODIAQUINE HYDROCHLORIDE|AMODIAQUINI HYDROCHLORIDUM|CAMOQUIN HYDROCHLORIDE|Camoquin|NSC-755863";"Small molecule";"4.0";"464.82";"14";"36";"5.18";"48.39";"4";"2";"1";"6";"N";"0.60";"9.10";"10.17";"3.80";"2.32";"3";"MOL";"0";"25";"4";"2";"1";"355.1451";"-1.16";"BASE";"C20H28Cl3N3O3";"CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O.Cl.Cl.O.O";"YVNAYSHNIILOJS-UHFFFAOYSA-N"
"CHEMBL23";"DILTIAZEM";"Cardizem|DILTIAZEM|DILTIAZEM EXTENDED RELEASE|DITIAZ|Dilt-CD|Diltiazem|Diltzac|SURAZEM|Tiamate|Tiazac";"Small molecule";"4.0";"414.53";"189";"2291";"3.37";"59.08";"6";"0";"0";"6";"N";"0.68";"12.86";"8.18";"2.73";"1.89";"2";"MOL";"0";"29";"6";"0";"0";"414.1613";"-0.13";"NEUTRAL";"C22H26N2O4S";"COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1";"HSUGRBWQSSZJOP-RTWAWAEBSA-N"
"CHEMBL1522";"ESZOPICLONE";"(S)-ZOPICLONE|(S)-Zopiclone|ESTORRA|ESZOPICLON|ESZOPICLONE|ESZOPICLONE CIV|GSK-1755165|Lunesta|ZOPICLONE S-FORM";"Small molecule";"4.0";"388.82";"23";"79";"1.57";"91.76";"7";"0";"0";"2";"N";"0.77";"8.04";"6.86";"0.52";"0.59";"2";"MOL";"0";"27";"9";"0";"0";"388.1051";"-0.99";"NEUTRAL";"C17H17ClN6O3";"CN1CCN(C(=O)O[C@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1";"GBBSUAFBMRNDJC-INIZCTEOSA-N"
"CHEMBL218650";"DELAMANID";"DELAMANID|DELTYBA|OPC 67683|OPC-67683";"Small molecule";"4.0";"534.49";"40";"233";"4.97";"101.12";"9";"0";"1";"8";"N";"0.30";"None";"5.51";"6.14";"6.14";"3";"MOL";"0";"38";"10";"0";"1";"534.1726";"-0.60";"NEUTRAL";"C25H25F3N4O6";"C[C@]1(COc2ccc(N3CCC(Oc4ccc(OC(F)(F)F)cc4)CC3)cc2)Cn2cc([N+](=O)[O-])nc2O1";"XDAOLTSRNUSPPH-XMMPIXPASA-N"
"CHEMBL1789843";"BELIMUMAB";"BEL-114333|BEL114333|BELIMUMAB|BELIMUMAB (GENETICAL RECOMBINATION)|BENLYSTA|GSK-1550188|GSK1550188|HGS-1006|HGS1006|LYMPHOSTAT-B BENLYSTA|LymphoStat-B";"Antibody";"4.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL4298047";"TAFASITAMAB";"MOR-00208|MOR-208|MOR00208|MOR208|Monjuvi|Monjuvi (tafasitamab-cxix) for injection|TAFASITAMAB|TAFASITAMAB CXIX|TAFASITAMAB-CXIX|XMAB-5574|XMAB5574|XmAb5574";"Antibody";"4.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL1201833";"GOLIMUMAB";"CNTO 148|CNTO-148|GOLIMUMAB|SIMPONI";"Antibody";"4.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL2108989";"ASPARAGINASE";"ASPARAGINASE|COLASPASE|Crasnitin|E. COLI ASPARAGINASE|E. COLI L-ASPARAGINASE|ESCHERICHIA COLI L-ASPARAGINASE|Elspar|KIDROLASE|L-ASPARAGINASE|L-ASPARAGINE AMIDOHYDROLASE|NSC-109229";"Enzyme";"4.0";"";"2";"19";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL2108730";"SARILUMAB";"Kevzara|REG-N88|REGN-88|REGN88|SAR-153191|SAR153191|SARILUMAB|Sarilumab";"Antibody";"4.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL2108446";"GUAR GUM";"CYAMOPSIS TETRAGONOLOBA|CYAMOPSIS TETRAGONOLOBUS|E-412|FEMA NO. 2537|GLUCOTARD|GUAR FLOUR|GUAR GUM|GUARAN|GUARINA|GUM-CYAMOPSIS|INS NO.412|INS-412|LEJGUAR";"Unknown";"4.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL2095222";"OCRIPLASMIN";"JETREA|MICROPLASMIN|MICROPLASMIN (SYNTHETIC HUMAN)|OCRIPLASMIN|PLASMIN, MICRO- (SYNTHETIC HUMAN)|RECOMBINANT HUMAN MICROPLASMIN";"Enzyme";"4.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL2104391";"INSULIN DETEMIR";"DETEMIR|INS LEVEMIR|INSULIN DETEMIR|INSULIN DETEMIR RECOMBINANT|INSULIN,DETEMIR,HUMAN|LEVEMIR|LEVEMIR FLEXPEN|LEVEMIR FLEXTOUCH|LEVEMIR INNOLET|LEVEMIR PENFILL|NN-304";"Protein";"4.0";"5916.93";"";"";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"0";"None";"None";"None";"None";"5912.7883";"None";"None";"C267H402N64O76S6";"CCCCCCCCCCCCCC(=O)NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCC(=O)O)NC(=O)CNC(=O)[C@@H]1CSSC[C@@H](C(=O)N[C@@H](CC(N)=O)C(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@@H]2CSSC[C@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CN)[C@@H](C)CC)C(C)C)C(=O)N[C@@H](CSSC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc3c[nH]cn3)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](N)Cc3ccccc3)C(C)C)C(=O)NCC(=O)N[C@@H](CO)C(=O)N[C@@H](Cc3c[nH]cn3)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc3ccc(O)cc3)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N1)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CO)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N2)[C@@H](C)O)C(=O)O";"UGOZVNFCFYTPAZ-IOXYNQHNSA-N"
"CHEMBL4297192";"SIMETHICONE";"ANTIFOAM A|ANTIFOAM AF|Gas-X|Mylanta Gas Relief|Mylicon Infant's Drops|SIMETHICONE|Sentry Simethicone|Sentry Simethicone Emulsion";"Small molecule";"4.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL2364649";"MARGETUXIMAB";"MARGETUXIMAB|MARGETUXIMAB CMKB|MARGETUXIMAB-CMKB|MGAH-22|MGAH22|Margenza";"Antibody";"4.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL1742990";"BELATACEPT";"BELATACEPT|BMS-224818|LEA29Y|NULOJIX|Nujolix";"Protein";"4.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL4297832";"SUTIMLIMAB";"BIVV-009|BIVV009|ENJAYMO|Enjaymo|SUTIMLIMAB|SUTIMLIMAB JOME|SUTIMLIMAB-JOME|TNT-009|TNT009";"Antibody";"4.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL4298062";"VILTOLARSEN";"NCNP-01|NS-065|NS-065/NCNP-01|VILTOLARSEN|Viltepso";"Oligonucleotide";"4.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL2107869";"INSULIN DEGLUDEC";"INS TRESIBA|INSULIN DEGLUDEC|NN-1250|NN1250|TRESIBA";"Protein";"4.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL1201186";"BISMUTH SUBCITRATE POTASSIUM";"1001277|BISMUTH SUBCITRATE|BISMUTH SUBCITRATE POTASSIUM";"Small molecule";"4.0";"704.47";"1";"2";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"0";"None";"None";"None";"None";"703.8786";"None";"None";"C12H10BiK3O14";"";""
"CHEMBL1201484";"SODIUM POLYSTYRENE SULFONATE";"AMBERLITE FORTE IR 120|AMBERLITE IR 120|AMBERLITE IR-120|AMBERLITE IR120 H|AMBERLITE IRP-69|AMBERLITE IRP-69M|AMBERLITE IRP69|IR 120|KALEXATE|KIONEX|Kayexalate|POLISTIREX ACID|POLYSTYRENE SULFONATE|POLYSTYRENE SULFONIC ACID|POLYSTYRENE SULPHONATE|Polystyrene Sulfonate|RESONIUM A|SODIUM POLISTIREX|SODIUM POLYSTYRENE SULFONATE|SODIUM POLYSTYRENE SULPHONATE";"Small molecule";"4.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL142703";"VILDAGLIPTIN";"GALVUS|LAF 237|LAF-237|LAF237|NVP-LAF 237|NVP-LAF237|VILDAGLIPTIN|VITAGLIPTIN";"Small molecule";"4.0";"303.41";"25";"223";"1.17";"76.36";"4";"2";"0";"3";"N";"0.82";"None";"9.03";"-0.22";"-1.85";"0";"MOL";"0";"22";"5";"2";"0";"303.1947";"-0.50";"BASE";"C17H25N3O2";"N#C[C@@H]1CCCN1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2";"SYOKIDBDQMKNDQ-XWTIBIIYSA-N"
"CHEMBL1201834";"CANAKINUMAB";"ACZ-885|ACZ885|CANAKINUMAB|ILARIS";"Antibody";"4.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL3707227";"ATEZOLIZUMAB";"0INE2SFD9E|ATEZOLIZUMAB|Anti-PD-L1|Anti-PDL1|MPDL-3280A|MPDL3280A|RG-7446|RG7446|TECENTRIQ";"Antibody";"4.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL1863514";"ASPARAGINASE ERWINIA CHRYSANTHEMI";"ASPARAGINASE ERWINIA CHRYSANTHEMI|ASPARAGINASE ERWINIA CHRYSANTHEMI (RECOMBINANT)|ASPARAGINASE ERWINIA CHRYSANTHEMI (RECOMBINANT)-RYWN|Erwinase[R] Erwinaze[TM]|Erwinaze|JZP-458|Rylaze|crisantaspase (INN)";"Enzyme";"4.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL2106627";"DIACETYLMORPHINE HYDROCHLORIDE";"DIACETYLMORPHINE HCL|DIACETYLMORPHINE HYDROCHLORIDE|DIACETYLMORPHINE HYDROCHLORIDE CI|DIAMORPHINE|DIAMORPHINE HYDROCHLORIDE|HEROIN HYDROCHLORIDE|NSC-302357";"Small molecule";"4.0";"405.88";"1";"1";"1.99";"65.07";"6";"0";"0";"2";"N";"0.45";"None";"9.10";"1.55";"-0.15";"1";"MOL";"0";"27";"6";"0";"0";"369.1576";"2.11";"BASE";"C21H24ClNO5";"CC(=O)Oc1ccc2c3c1O[C@H]1[C@@H](OC(C)=O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341.Cl";"FZJYQGFGNHGSFX-PVQKIFDLSA-N"
"CHEMBL516";"CYPROHEPTADINE";"CIPROVIT|CYPROHEPTADINE|Cyproheptadine";"Small molecule";"4.0";"287.41";"170";"890";"4.70";"3.24";"1";"0";"0";"0";"N";"0.58";"None";"8.05";"4.38";"3.65";"2";"MOL";"0";"22";"1";"0";"0";"287.1674";"0.26";"NEUTRAL";"C21H21N";"CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1";"JJCFRYNCJDLXIK-UHFFFAOYSA-N"
"CHEMBL2107857";"METRELEPTIN";"LEPTIN (HUMAN), N-METHIONYL-|METRELEPTIN|MYALEPT|N-METHIONYLLEPTIN (HUMAN)|R-METHULEPTIN";"Protein";"4.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL2109016";"ALUMINUM CHLOROHYDRATE";"ALCHLORDRATE|ALUMINIUM CHLOROHYDRATE|ALUMINUM CHLORHYDRATE|ALUMINUM CHLORHYDROXIDE|ALUMINUM CHLOROHYDRATE|ALUMINUM HYDROXYCHLORIDE|CHLORHYDROL|DA-1097|HYPERDROL|LOCRON|ORISTAR ALCH|PAC 1000|PHOSPHONORM|REACH 101|REACH 103|REACH 501|SUMALCHLOR 50|TAKIBINE 1500";"Unknown";"4.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL3137343";"PEMBROLIZUMAB";"KEYLYNK-010 COMPONENT PEMBROLIZUMAB|KEYTRUDA|LAMBROLIZUMAB|MK-3475|PEMBROLIZUMAB|PEMBROLIZUMAB COMPONENT OF KEYLYNK-010|SCH-900475";"Antibody";"4.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
